dataset,instance_id,msw_label,lc_entail_m,lc_entail_not_m,outcome
Bank,34910,0,0,1,agree
Bank,34913,0,0,1,agree
Bank,34920,0,0,1,agree
Bank,34926,0,0,1,agree
Bank,34928,0,0,1,agree
Bank,34929,0,0,1,agree
Bank,34935,0,0,1,agree
Bank,34936,0,0,1,agree
Bank,34938,0,0,1,agree
Bank,34939,0,0,1,agree
Bank,34945,0,0,1,agree
Bank,34952,0,0,1,agree
Bank,34953,0,0,1,agree
Bank,34955,0,0,1,agree
Bank,34957,0,0,1,agree
Bank,34960,0,0,1,agree
Bank,34962,0,0,1,agree
Bank,34964,0,0,1,agree
Bank,34966,0,0,1,agree
Bank,34967,0,0,1,agree
Bank,34972,0,0,1,agree
Bank,34975,0,0,1,agree
Bank,34977,0,0,1,agree
Bank,34983,0,0,1,agree
Bank,34998,0,0,1,agree
Bank,34999,0,0,1,agree
Bank,35000,0,0,1,agree
Bank,35008,0,0,1,agree
Bank,35018,0,0,1,agree
Bank,35023,0,0,1,agree
Bank,35025,0,0,1,agree
Bank,35026,0,0,1,agree
Bank,35029,0,0,1,agree
Bank,35031,0,0,1,agree
Bank,35034,0,0,1,agree
Bank,35035,0,0,1,agree
Bank,35039,0,0,1,agree
Bank,35051,0,0,1,agree
Bank,35058,0,0,1,agree
Bank,35066,0,0,1,agree
Bank,35068,0,0,1,agree
Bank,35070,0,0,1,agree
Bank,35074,0,0,1,agree
Bank,35075,0,0,1,agree
Bank,35081,0,0,1,agree
Bank,35091,0,0,1,agree
Bank,35096,0,0,1,agree
Bank,35099,0,0,1,agree
Bank,35104,0,0,1,agree
Bank,35110,0,0,1,agree
Bank,35121,0,0,1,agree
Bank,35122,0,0,1,agree
Bank,35132,0,0,1,agree
Bank,35135,0,0,1,agree
Bank,35136,0,0,1,agree
Bank,35141,0,0,1,agree
Bank,35146,0,0,1,agree
Bank,35150,0,0,1,agree
Bank,35151,0,0,1,agree
Bank,35153,0,0,1,agree
Bank,35155,0,0,1,agree
Bank,35159,0,0,1,agree
Bank,35161,0,0,1,agree
Bank,35176,0,0,1,agree
Bank,35181,0,0,1,agree
Bank,35197,0,0,1,agree
Bank,35200,0,0,1,agree
Bank,35203,0,0,1,agree
Bank,35208,0,0,1,agree
Bank,35209,0,0,1,agree
Bank,35213,0,0,1,agree
Bank,35215,0,0,1,agree
Bank,35216,0,0,1,agree
Bank,35217,0,0,1,agree
Bank,35218,0,0,1,agree
Bank,35228,0,0,1,agree
Bank,35229,0,0,1,agree
Bank,35230,0,0,1,agree
Bank,35233,0,0,1,agree
Bank,35234,0,0,1,agree
Bank,35235,0,0,1,agree
Bank,35236,0,0,1,agree
Bank,35238,0,0,1,agree
Bank,35240,0,0,1,agree
Bank,35244,0,0,1,agree
Bank,35245,0,0,1,agree
Bank,35246,0,0,1,agree
Bank,35250,0,0,1,agree
Bank,35254,0,0,1,agree
Bank,35257,0,0,1,agree
Bank,35266,0,0,1,agree
Bank,35272,0,0,1,agree
Bank,35277,0,0,1,agree
Bank,35279,1,1,0,agree
Bank,35280,0,0,1,agree
Bank,35281,0,0,1,agree
Bank,35285,0,0,1,agree
Bank,35289,0,0,1,agree
Bank,35296,0,0,1,agree
Bank,35298,0,0,1,agree
Bank,35299,0,0,1,agree
Bank,35307,0,0,1,agree
Bank,35308,0,0,1,agree
Bank,35310,0,0,1,agree
Bank,35320,0,0,1,agree
Bank,35324,0,0,1,agree
Bank,35325,0,0,1,agree
Bank,35330,0,0,1,agree
Bank,35331,0,0,1,agree
Bank,35340,0,0,1,agree
Bank,35348,0,0,1,agree
Bank,35351,0,0,1,agree
Bank,35357,0,0,1,agree
Bank,35363,0,0,1,agree
Bank,35364,0,0,1,agree
Bank,35365,0,0,1,agree
Bank,35369,0,0,1,agree
Bank,35375,0,0,1,agree
Bank,35376,0,0,1,agree
Bank,35379,0,0,1,agree
Bank,35382,0,0,1,agree
Bank,35384,0,0,1,agree
Bank,35386,0,0,1,agree
Bank,35389,0,0,1,agree
Bank,35393,0,0,1,agree
Bank,35395,0,0,1,agree
Bank,35400,0,0,1,agree
Bank,35419,0,0,1,agree
Bank,35421,0,0,1,agree
Bank,35424,0,0,1,agree
Bank,35436,0,0,1,agree
Bank,35442,0,0,1,agree
Bank,35450,0,0,1,agree
Bank,35452,0,0,1,agree
Bank,35458,0,0,1,agree
Bank,35459,0,0,1,agree
Bank,35462,0,0,1,agree
Bank,35467,0,0,1,agree
Bank,35473,0,0,1,agree
Bank,35474,0,0,1,agree
Bank,35475,0,0,1,agree
Bank,35478,0,0,1,agree
Bank,35480,0,0,1,agree
Bank,35490,0,0,1,agree
Bank,35493,1,1,0,agree
Bank,35495,0,0,1,agree
Bank,35503,0,0,1,agree
Bank,35513,0,0,1,agree
Bank,35535,0,0,1,agree
Bank,35536,0,0,1,agree
Bank,35539,0,0,1,agree
Bank,35542,0,0,1,agree
Bank,35544,0,0,1,agree
Bank,35546,0,0,1,agree
Bank,35548,0,0,1,agree
Bank,35549,0,0,1,agree
Bank,35555,0,0,1,agree
Bank,35556,0,0,1,agree
Bank,35558,0,0,1,agree
Bank,35559,0,0,1,agree
Bank,35563,0,0,1,agree
Bank,35567,0,0,1,agree
Bank,35570,0,0,1,agree
Bank,35574,0,0,1,agree
Bank,35583,0,0,1,agree
Bank,35589,0,0,1,agree
Bank,35594,0,0,1,agree
Bank,35599,0,0,1,agree
Bank,35600,0,0,1,agree
Bank,35601,0,0,1,agree
Bank,35603,0,0,1,agree
Bank,35610,0,0,1,agree
Bank,35611,0,0,1,agree
Bank,35618,0,0,1,agree
Bank,35624,0,0,1,agree
Bank,35626,0,0,1,agree
Bank,35633,0,0,1,agree
Bank,35643,0,0,1,agree
Bank,35661,0,0,1,agree
Bank,35663,0,0,1,agree
Bank,35670,0,0,1,agree
Bank,35673,0,0,1,agree
Bank,35675,0,0,1,agree
Bank,35678,0,0,1,agree
Bank,35679,0,0,1,agree
Bank,35692,0,0,1,agree
Bank,35698,0,0,1,agree
Bank,35707,0,0,1,agree
Bank,35709,0,0,1,agree
Bank,35710,0,0,1,agree
Bank,35711,0,0,1,agree
Bank,35714,0,0,1,agree
Bank,35715,0,0,1,agree
Bank,35726,0,0,1,agree
Bank,35731,0,0,1,agree
Bank,35735,0,0,1,agree
Bank,35743,0,0,1,agree
Bank,35744,0,0,1,agree
Bank,35745,0,0,1,agree
Bank,35754,0,0,1,agree
Bank,35757,0,0,1,agree
Bank,35768,0,0,1,agree
Bank,35789,0,0,1,agree
Bank,35791,0,0,1,agree
Bank,35793,0,0,1,agree
Bank,35804,0,0,1,agree
Bank,35805,0,0,1,agree
Bank,35810,0,0,1,agree
Bank,35812,0,0,1,agree
Bank,35813,0,0,1,agree
Bank,35814,0,0,1,agree
Bank,35817,0,0,1,agree
Bank,35819,0,0,1,agree
Bank,35821,0,0,1,agree
Bank,35823,0,0,1,agree
Bank,35832,0,0,1,agree
Bank,35833,0,0,1,agree
Bank,35836,0,0,1,agree
Bank,35862,0,0,1,agree
Bank,35865,0,0,1,agree
Bank,35870,0,0,1,agree
Bank,35873,0,0,1,agree
Bank,35878,0,0,1,agree
Bank,35880,0,0,1,agree
Bank,35882,0,0,1,agree
Bank,35885,0,0,1,agree
Bank,35893,0,0,1,agree
Bank,35900,0,0,1,agree
Bank,35903,0,0,1,agree
Bank,35924,0,0,1,agree
Bank,35930,0,0,1,agree
Bank,35933,0,0,1,agree
Bank,35946,0,0,1,agree
Bank,35950,0,0,1,agree
Bank,35952,0,0,1,agree
Bank,35957,0,0,1,agree
Bank,35959,0,0,1,agree
Bank,35966,0,0,1,agree
Bank,35968,0,0,1,agree
Bank,35970,0,0,1,agree
Bank,35984,0,0,1,agree
Bank,35988,0,0,1,agree
Bank,35990,0,0,1,agree
Bank,35991,0,0,1,agree
Bank,35997,0,0,1,agree
Bank,35999,0,0,1,agree
Bank,36000,0,0,1,agree
Bank,36002,0,0,1,agree
Bank,36005,0,0,1,agree
Bank,36007,0,0,1,agree
Bank,36009,0,0,1,agree
Bank,36012,0,0,1,agree
Bank,36014,0,0,1,agree
Bank,36023,0,0,1,agree
Bank,36025,0,0,1,agree
Bank,36041,0,0,1,agree
Bank,36042,0,0,1,agree
Bank,36044,0,0,1,agree
Bank,36048,0,0,1,agree
Bank,36049,0,0,1,agree
Bank,36050,0,0,1,agree
Bank,36051,0,0,1,agree
Bank,36054,0,0,1,agree
Bank,36059,0,0,1,agree
Bank,36063,0,0,1,agree
Bank,36070,0,0,1,agree
Bank,36071,0,0,1,agree
Bank,36074,0,0,1,agree
Bank,36075,0,0,1,agree
Bank,36077,0,0,1,agree
Bank,36078,0,0,1,agree
Bank,36080,0,0,1,agree
Bank,36087,0,0,1,agree
Bank,36091,0,0,1,agree
Bank,36096,0,0,1,agree
Bank,36099,0,0,1,agree
Bank,36104,0,0,1,agree
Bank,36113,0,0,1,agree
Bank,36115,0,0,1,agree
Bank,36119,0,0,1,agree
Bank,36124,0,0,1,agree
Bank,36125,0,0,1,agree
Bank,36128,0,0,1,agree
Bank,36131,0,0,1,agree
Bank,36132,0,0,1,agree
Bank,36133,0,0,1,agree
Bank,36137,0,0,1,agree
Bank,36141,0,0,1,agree
Bank,36143,0,0,1,agree
Bank,36146,0,0,1,agree
Bank,36153,0,0,1,agree
Bank,36156,0,0,1,agree
Bank,36157,0,0,1,agree
Bank,36161,0,0,1,agree
Bank,36165,0,0,1,agree
Bank,36173,0,0,1,agree
Bank,36174,0,0,1,agree
Bank,36177,0,0,1,agree
Bank,36184,0,0,1,agree
Bank,36185,0,0,1,agree
Bank,36187,0,0,1,agree
Bank,36195,0,0,1,agree
Bank,36200,0,0,1,agree
Bank,36207,0,0,1,agree
Bank,36208,0,0,1,agree
Bank,36209,0,0,1,agree
Bank,36212,0,0,1,agree
Bank,36214,0,0,1,agree
Bank,36215,0,0,1,agree
Bank,36217,0,0,1,agree
Bank,36219,0,0,1,agree
Bank,36222,0,0,1,agree
Bank,36233,0,0,1,agree
Bank,36236,0,0,1,agree
Bank,36237,0,0,1,agree
Bank,36238,0,0,1,agree
Bank,36242,0,0,1,agree
Bank,36248,0,0,1,agree
Bank,36257,0,0,1,agree
Bank,36259,0,0,1,agree
Bank,36261,0,0,1,agree
Bank,36262,0,0,1,agree
Bank,36263,0,0,1,agree
Bank,36270,0,0,1,agree
Bank,36288,0,0,1,agree
Bank,36297,0,0,1,agree
Bank,36304,0,0,1,agree
Bank,36305,0,0,1,agree
Bank,36317,0,0,1,agree
Bank,36320,0,0,1,agree
Bank,36321,0,0,1,agree
Bank,36328,0,0,1,agree
Bank,36332,0,0,1,agree
Bank,36333,0,0,1,agree
Bank,36339,0,0,1,agree
Bank,36343,0,0,1,agree
Bank,36344,0,0,1,agree
Bank,36345,0,0,1,agree
Bank,36348,0,0,1,agree
Bank,36350,0,0,1,agree
Bank,36352,0,0,1,agree
Bank,36359,0,0,1,agree
Bank,36360,0,0,1,agree
Bank,36363,0,0,1,agree
Bank,36364,0,0,1,agree
Bank,36371,0,0,1,agree
Bank,36375,0,0,1,agree
Bank,36377,0,0,1,agree
Bank,36387,0,0,1,agree
Bank,36391,0,0,1,agree
Bank,36396,0,0,1,agree
Bank,36397,0,0,1,agree
Bank,36398,0,0,1,agree
Bank,36401,0,0,1,agree
Bank,36406,0,0,1,agree
Bank,36408,0,0,1,agree
Bank,36410,0,0,1,agree
Bank,36412,0,0,1,agree
Bank,36420,0,0,1,agree
Bank,36423,0,0,1,agree
Bank,36424,0,0,1,agree
Bank,36434,0,0,1,agree
Bank,36436,0,0,1,agree
Bank,36438,0,0,1,agree
Bank,36440,0,0,1,agree
Bank,36442,0,0,1,agree
Bank,36444,0,0,1,agree
Bank,36453,0,0,1,agree
Bank,36455,0,0,1,agree
Bank,36479,0,0,1,agree
Bank,36481,0,0,1,agree
Bank,36484,0,0,1,agree
Bank,36487,0,0,1,agree
Bank,36488,0,0,1,agree
Bank,36496,0,0,1,agree
Bank,36497,0,0,1,agree
Bank,36500,0,0,1,agree
Bank,36503,0,0,1,agree
Bank,36504,0,0,1,agree
Bank,36512,0,0,1,agree
Bank,36513,0,0,1,agree
Bank,36516,0,0,1,agree
Bank,36517,0,0,1,agree
Bank,36520,0,0,1,agree
Bank,36524,0,0,1,agree
Bank,36527,0,0,1,agree
Bank,36528,0,0,1,agree
Bank,36532,0,0,1,agree
Bank,36533,0,0,1,agree
Bank,36535,0,0,1,agree
Bank,36536,0,0,1,agree
Bank,36543,0,0,1,agree
Bank,36544,0,0,1,agree
Bank,36546,0,0,1,agree
Bank,36555,0,0,1,agree
Bank,36556,0,0,1,agree
Bank,36557,0,0,1,agree
Bank,36561,0,0,1,agree
Bank,36569,0,0,1,agree
Bank,36574,0,0,1,agree
Bank,36583,0,0,1,agree
Bank,36594,0,0,1,agree
Bank,36603,0,0,1,agree
Bank,36612,0,0,1,agree
Bank,36616,0,0,1,agree
Bank,36630,0,0,1,agree
Bank,36632,0,0,1,agree
Bank,36634,0,0,1,agree
Bank,36638,0,0,1,agree
Bank,36639,0,0,1,agree
Bank,36640,0,0,1,agree
Bank,36641,0,0,1,agree
Bank,36643,0,0,1,agree
Bank,36646,0,0,1,agree
Bank,36655,0,0,1,agree
Bank,36662,0,0,1,agree
Bank,36665,0,0,1,agree
Bank,36677,0,0,1,agree
Bank,36679,0,0,1,agree
Bank,36681,0,0,1,agree
Bank,36683,0,0,1,agree
Bank,36686,0,0,1,agree
Bank,36690,0,0,1,agree
Bank,36695,0,0,1,agree
Bank,36696,0,0,1,agree
Bank,36698,0,0,1,agree
Bank,36699,0,0,1,agree
Bank,36701,0,0,1,agree
Bank,36706,1,1,0,agree
Bank,36708,0,0,1,agree
Bank,36711,0,0,1,agree
Bank,36719,0,0,1,agree
Bank,36731,0,0,1,agree
Bank,36732,0,0,1,agree
Bank,36735,0,0,1,agree
Bank,36739,0,0,1,agree
Bank,36740,0,0,1,agree
Bank,36741,0,0,1,agree
Bank,36748,0,0,1,agree
Bank,36758,0,0,1,agree
Bank,36761,0,0,1,agree
Bank,36765,0,0,1,agree
Bank,36767,0,0,1,agree
Bank,36773,0,0,1,agree
Bank,36775,0,0,1,agree
Bank,36776,0,0,1,agree
Bank,36777,0,0,1,agree
Bank,36779,0,0,1,agree
Bank,36780,0,0,1,agree
Bank,36787,0,0,1,agree
Bank,36791,0,0,1,agree
Bank,36798,0,0,1,agree
Bank,36799,0,0,1,agree
Bank,36800,0,0,1,agree
Bank,36801,0,0,1,agree
Bank,36806,0,0,1,agree
Bank,36808,0,0,1,agree
Bank,36816,0,0,1,agree
Bank,36825,0,0,1,agree
Bank,36828,0,0,1,agree
Bank,36830,0,0,1,agree
Bank,36832,0,0,1,agree
Bank,36833,0,0,1,agree
Bank,36834,0,0,1,agree
Bank,36840,0,0,1,agree
Bank,36841,0,0,1,agree
Bank,36848,0,0,1,agree
Bank,36854,0,0,1,agree
Bank,36857,0,0,1,agree
Bank,36859,0,0,1,agree
Bank,36860,0,0,1,agree
Bank,36862,0,0,1,agree
Bank,36863,0,0,1,agree
Bank,36865,0,0,1,agree
Bank,36868,0,0,1,agree
Bank,36871,0,0,1,agree
Bank,36872,0,0,1,agree
Bank,36873,0,0,1,agree
Bank,36874,0,0,1,agree
Bank,36875,0,0,1,agree
Bank,36876,0,0,1,agree
Bank,36886,0,0,1,agree
Bank,36898,0,0,1,agree
Bank,36899,0,0,1,agree
Bank,36900,0,0,1,agree
Bank,36903,0,0,1,agree
Bank,36905,0,0,1,agree
Bank,36907,0,0,1,agree
Bank,36910,0,0,1,agree
Bank,36912,0,0,1,agree
Bank,36918,0,0,1,agree
Bank,36921,0,0,1,agree
Bank,36922,0,0,1,agree
Bank,36932,0,0,1,agree
Bank,36940,0,0,1,agree
Bank,36941,0,0,1,agree
Bank,36942,0,0,1,agree
Bank,36944,0,0,1,agree
Bank,36947,0,0,1,agree
Bank,36953,0,0,1,agree
Bank,36955,0,0,1,agree
Bank,36958,0,0,1,agree
Bank,36963,0,0,1,agree
Bank,36965,0,0,1,agree
Bank,36968,0,0,1,agree
Bank,36971,0,0,1,agree
Bank,36976,0,0,1,agree
Bank,36978,0,0,1,agree
Bank,36986,0,0,1,agree
Bank,36991,0,0,1,agree
Bank,36995,0,0,1,agree
Bank,36998,0,0,1,agree
Bank,37005,0,0,1,agree
Bank,37009,0,0,1,agree
Bank,37019,0,0,1,agree
Bank,37021,0,0,1,agree
Bank,37022,0,0,1,agree
Bank,37026,0,0,1,agree
Bank,37029,0,0,1,agree
Bank,37033,0,0,1,agree
Bank,37035,0,0,1,agree
Bank,37041,0,0,1,agree
Bank,37043,0,0,1,agree
Bank,37046,0,0,1,agree
Bank,37054,0,0,1,agree
Bank,37058,0,0,1,agree
Bank,37062,0,0,1,agree
Bank,37063,0,0,1,agree
Bank,37066,0,0,1,agree
Bank,37080,0,0,1,agree
Bank,37082,0,0,1,agree
Bank,37086,0,0,1,agree
Bank,37088,0,0,1,agree
Bank,37094,0,0,1,agree
Bank,37097,0,0,1,agree
Bank,37104,0,0,1,agree
Bank,37111,0,0,1,agree
Bank,37114,0,0,1,agree
Bank,37117,0,0,1,agree
Bank,37118,0,0,1,agree
Bank,37121,0,0,1,agree
Bank,37126,0,0,1,agree
Bank,37129,0,0,1,agree
Bank,37133,0,0,1,agree
Bank,37136,0,0,1,agree
Bank,37139,0,0,1,agree
Bank,37140,0,0,1,agree
Bank,37142,0,0,1,agree
Bank,37143,0,0,1,agree
Bank,37152,0,0,1,agree
Bank,37154,0,0,1,agree
Bank,37156,0,0,1,agree
Bank,37158,0,0,1,agree
Bank,37162,0,0,1,agree
Bank,37169,0,0,1,agree
Bank,37172,0,0,1,agree
Bank,37173,0,0,1,agree
Bank,37176,0,0,1,agree
Bank,37179,0,0,1,agree
Bank,37180,0,0,1,agree
Bank,37184,0,0,1,agree
Bank,37191,0,0,1,agree
Bank,37198,0,0,1,agree
Bank,37203,0,0,1,agree
Bank,37205,0,0,1,agree
Bank,37207,0,0,1,agree
Bank,37209,0,0,1,agree
Bank,37211,0,0,1,agree
Bank,37221,0,0,1,agree
Bank,37225,0,0,1,agree
Bank,37226,0,0,1,agree
Bank,37230,0,0,1,agree
Bank,37233,0,0,1,agree
Bank,37235,0,0,1,agree
Bank,37238,0,0,1,agree
Bank,37239,0,0,1,agree
Bank,37245,0,0,1,agree
Bank,37255,0,0,1,agree
Bank,37257,0,0,1,agree
Bank,37260,0,0,1,agree
Bank,37264,0,0,1,agree
Bank,37265,0,0,1,agree
Bank,37267,0,0,1,agree
Bank,37271,0,0,1,agree
Bank,37274,0,0,1,agree
Bank,37278,0,0,1,agree
Bank,37280,0,0,1,agree
Bank,37282,0,0,1,agree
Bank,37286,0,0,1,agree
Bank,37289,0,0,1,agree
Bank,37292,0,0,1,agree
Bank,37293,0,0,1,agree
Bank,37298,0,0,1,agree
Bank,37302,0,0,1,agree
Bank,37306,0,0,1,agree
Bank,37307,0,0,1,agree
Bank,37308,0,0,1,agree
Bank,37314,0,0,1,agree
Bank,37321,0,0,1,agree
Bank,37322,0,0,1,agree
Bank,37326,0,0,1,agree
Bank,37329,0,0,1,agree
Bank,37333,0,0,1,agree
Bank,37347,0,0,1,agree
Bank,37356,0,0,1,agree
Bank,37363,0,0,1,agree
Bank,37385,0,0,1,agree
Bank,37386,0,0,1,agree
Bank,37391,0,0,1,agree
Bank,37394,0,0,1,agree
Bank,37397,0,0,1,agree
Bank,37398,0,0,1,agree
Bank,37401,0,0,1,agree
Bank,37403,0,0,1,agree
Bank,37406,0,0,1,agree
Bank,37407,0,0,1,agree
Bank,37409,0,0,1,agree
Bank,37414,0,0,1,agree
Bank,37424,0,0,1,agree
Bank,37429,0,0,1,agree
Bank,37431,0,0,1,agree
Bank,37432,0,0,1,agree
Bank,37438,0,0,1,agree
Bank,37440,0,0,1,agree
Bank,37443,0,0,1,agree
Bank,37450,0,0,1,agree
Bank,37454,0,0,1,agree
Bank,37456,0,0,1,agree
Bank,37457,0,0,1,agree
Bank,37459,0,0,1,agree
Bank,37460,0,0,1,agree
Bank,37463,0,0,1,agree
Bank,37464,0,0,1,agree
Bank,37465,0,0,1,agree
Bank,37471,0,0,1,agree
Bank,37476,0,0,1,agree
Bank,37484,0,0,1,agree
Bank,37487,0,0,1,agree
Bank,37504,0,0,1,agree
Bank,37507,0,0,1,agree
Bank,37510,0,0,1,agree
Bank,37513,0,0,1,agree
Bank,37514,0,0,1,agree
Bank,37518,0,0,1,agree
Bank,37520,0,0,1,agree
Bank,37528,0,0,1,agree
Bank,37546,0,0,1,agree
Bank,37548,0,0,1,agree
Bank,37552,0,0,1,agree
Bank,37554,0,0,1,agree
Bank,37556,0,0,1,agree
Bank,37563,0,0,1,agree
Bank,37569,0,0,1,agree
Bank,37570,0,0,1,agree
Bank,37573,0,0,1,agree
Bank,37575,1,1,0,agree
Bank,37577,0,0,1,agree
Bank,37578,0,0,1,agree
Bank,37579,0,0,1,agree
Bank,37589,0,0,1,agree
Bank,37590,0,0,1,agree
Bank,37596,0,0,1,agree
Bank,37607,0,0,1,agree
Bank,37612,0,0,1,agree
Bank,37613,0,0,1,agree
Bank,37614,0,0,1,agree
Bank,37616,0,0,1,agree
Bank,37618,0,0,1,agree
Bank,37626,0,0,1,agree
Bank,37628,0,0,1,agree
Bank,37631,0,0,1,agree
Bank,37637,0,0,1,agree
Bank,37649,0,0,1,agree
Bank,37652,0,0,1,agree
Bank,37660,0,0,1,agree
Bank,37663,0,0,1,agree
Bank,37666,0,0,1,agree
Bank,37668,0,0,1,agree
Bank,37673,0,0,1,agree
Bank,37676,0,0,1,agree
Bank,37680,0,0,1,agree
Bank,37694,0,0,1,agree
Bank,37704,0,0,1,agree
Bank,37708,0,0,1,agree
Bank,37714,0,0,1,agree
Bank,37716,0,0,1,agree
Bank,37718,0,0,1,agree
Bank,37719,0,0,1,agree
Bank,37726,0,0,1,agree
Bank,37728,0,0,1,agree
Bank,37731,0,0,1,agree
Bank,37737,0,0,1,agree
Bank,37739,0,0,1,agree
Bank,37741,0,0,1,agree
Bank,37743,0,0,1,agree
Bank,37753,0,0,1,agree
Bank,37754,0,0,1,agree
Bank,37755,0,0,1,agree
Bank,37756,0,0,1,agree
Bank,37761,0,0,1,agree
Bank,37769,0,0,1,agree
Bank,37785,0,0,1,agree
Bank,37787,0,0,1,agree
Bank,37789,0,0,1,agree
Bank,37791,0,0,1,agree
Bank,37793,0,0,1,agree
Bank,37794,0,0,1,agree
Bank,37796,0,0,1,agree
Bank,37801,0,0,1,agree
Bank,37802,0,0,1,agree
Bank,37811,0,0,1,agree
Bank,37815,0,0,1,agree
Bank,37829,0,0,1,agree
Bank,37833,0,0,1,agree
Bank,37834,0,0,1,agree
Bank,37835,0,0,1,agree
Bank,37837,0,0,1,agree
Bank,37838,0,0,1,agree
Bank,37839,0,0,1,agree
Bank,37840,0,0,1,agree
Bank,37849,0,0,1,agree
Bank,37857,0,0,1,agree
Bank,37860,0,0,1,agree
Bank,37861,0,0,1,agree
Bank,37862,0,0,1,agree
Bank,37873,0,0,1,agree
Bank,37877,0,0,1,agree
Bank,37894,0,0,1,agree
Bank,37898,0,0,1,agree
Bank,37899,0,0,1,agree
Bank,37906,0,0,1,agree
Bank,37912,0,0,1,agree
Bank,37918,0,0,1,agree
Bank,37919,0,0,1,agree
Bank,37926,0,0,1,agree
Bank,37927,0,0,1,agree
Bank,37929,0,0,1,agree
Bank,37931,0,0,1,agree
Bank,37934,0,0,1,agree
Bank,37937,0,0,1,agree
Bank,37939,0,0,1,agree
Bank,37946,0,0,1,agree
Bank,37952,0,0,1,agree
Bank,37953,0,0,1,agree
Bank,37960,0,0,1,agree
Bank,37962,0,0,1,agree
Bank,37974,0,0,1,agree
Bank,37984,0,0,1,agree
Bank,37986,0,0,1,agree
Bank,37987,0,0,1,agree
Bank,38001,0,0,1,agree
Bank,38002,0,0,1,agree
Bank,38007,0,0,1,agree
Bank,38008,0,0,1,agree
Bank,38012,0,0,1,agree
Bank,38015,0,0,1,agree
Bank,38018,0,0,1,agree
Bank,38022,0,0,1,agree
Bank,38023,0,0,1,agree
Bank,38024,0,0,1,agree
Bank,38025,0,0,1,agree
Bank,38030,0,0,1,agree
Bank,38036,0,0,1,agree
Bank,38052,0,0,1,agree
Bank,38054,0,0,1,agree
Bank,38056,0,0,1,agree
Bank,38059,0,0,1,agree
Bank,38061,0,0,1,agree
Bank,38065,0,0,1,agree
Bank,38072,0,0,1,agree
Bank,38079,0,0,1,agree
Bank,38083,0,0,1,agree
Bank,38087,0,0,1,agree
Bank,38088,0,0,1,agree
Bank,38092,0,0,1,agree
Bank,38093,0,0,1,agree
Bank,38095,0,0,1,agree
Bank,38098,0,0,1,agree
Bank,38100,0,0,1,agree
Bank,38108,0,0,1,agree
Bank,38109,0,0,1,agree
Bank,38112,0,0,1,agree
Bank,38113,0,0,1,agree
Bank,38116,0,0,1,agree
Bank,38117,0,0,1,agree
Bank,38130,0,0,1,agree
Bank,38138,0,0,1,agree
Bank,38141,0,0,1,agree
Bank,38143,0,0,1,agree
Bank,38147,0,0,1,agree
Bank,38154,0,0,1,agree
Bank,38155,0,0,1,agree
Bank,38159,0,0,1,agree
Bank,38165,0,0,1,agree
Bank,38174,0,0,1,agree
Bank,38177,0,0,1,agree
Bank,38179,0,0,1,agree
Bank,38180,0,0,1,agree
Bank,38188,0,0,1,agree
Bank,38192,0,0,1,agree
Bank,38196,0,0,1,agree
Bank,38201,0,0,1,agree
Bank,38202,0,0,1,agree
Bank,38210,0,0,1,agree
Bank,38219,0,0,1,agree
Bank,38223,0,0,1,agree
Bank,38224,0,0,1,agree
Bank,38242,0,0,1,agree
Bank,38252,0,0,1,agree
Bank,38253,0,0,1,agree
Bank,38255,0,0,1,agree
Bank,38257,0,0,1,agree
Bank,38258,0,0,1,agree
Bank,38260,0,0,1,agree
Bank,38265,0,0,1,agree
Bank,38266,0,0,1,agree
Bank,38267,0,0,1,agree
Bank,38270,0,0,1,agree
Bank,38271,0,0,1,agree
Bank,38272,0,0,1,agree
Bank,38273,0,0,1,agree
Bank,38284,0,0,1,agree
Bank,38294,0,0,1,agree
Bank,38297,0,0,1,agree
Bank,38301,0,0,1,agree
Bank,38303,0,0,1,agree
Bank,38317,0,0,1,agree
Bank,38319,0,0,1,agree
Bank,38328,0,0,1,agree
Bank,38340,0,0,1,agree
Bank,38341,0,0,1,agree
Bank,38344,0,0,1,agree
Bank,38345,0,0,1,agree
Bank,38355,0,0,1,agree
Bank,38357,0,0,1,agree
Bank,38361,0,0,1,agree
Bank,38371,0,0,1,agree
Bank,38378,0,0,1,agree
Bank,38382,0,0,1,agree
Bank,38390,0,0,1,agree
Bank,38394,0,0,1,agree
Bank,38402,0,0,1,agree
Bank,38412,0,0,1,agree
Bank,38414,0,0,1,agree
Bank,38422,0,0,1,agree
Bank,38423,0,0,1,agree
Bank,38426,0,0,1,agree
Bank,38428,0,0,1,agree
Bank,38429,0,0,1,agree
Bank,38432,0,0,1,agree
Bank,38433,0,0,1,agree
Bank,38436,0,0,1,agree
Bank,38439,0,0,1,agree
Bank,38444,0,0,1,agree
Bank,38451,0,0,1,agree
Bank,38458,0,0,1,agree
Bank,38459,0,0,1,agree
Bank,38466,0,0,1,agree
Bank,38469,0,0,1,agree
Bank,38472,0,0,1,agree
Bank,38475,0,0,1,agree
Bank,38477,0,0,1,agree
Bank,38478,0,0,1,agree
Bank,38482,0,0,1,agree
Bank,38483,0,0,1,agree
Bank,38484,0,0,1,agree
Bank,38495,0,0,1,agree
Bank,38499,0,0,1,agree
Bank,38501,0,0,1,agree
Bank,38502,0,0,1,agree
Bank,38504,0,0,1,agree
Bank,38510,0,0,1,agree
